id,headline,subheading,body
uk-scotland-highlands-islands-50464091,Captivity-bred wildcats to be released into wild in Cairngorms,Critically-endangered Scottish wildcats bred in captivity are to be released into the wild for the first time.,"By Kevin KeaneBBC Scotland's environment correspondent Funding has been secured for a six-year project to breed and release up to 60 animals beginning in 2022. Experts have predicted it is ""highly likely"" the species - known as the Highland tiger - will become extinct without the intervention. EU funding worth £3.2m has been secured to develop a reintroduction centre in the Highland Wildlife Park at Kincraig. The cats will be raised away from public view to minimise interaction with humans before their release. Potential release sites are being explored within the Cairngorms National Park. The project is being led by the Royal Zoological Society of Scotland which runs the wildlife park. Helen Senn, head of conservation, said: ""Wildcats are on the brink of extinction in Scotland but it's not too late. ""Using wildcats from the existing captive population, as well as cats from Europe to boost the gene pool, the reintroduction centre will provide a sustainable source of wildcats for years to come."" The Scottish wildcat is the only native member of the cat family still found in the wild in Britain. 'Functionally extinct' For the past few years, conservationists have been focusing on five ""priority areas"" in Scotland. Their main defence has been to trap, neuter, vaccinate and release feral cats in those regions to minimise harm to the wildcat populations. But a study by the International Union for Conservation of Natur"
uk-england-leeds-50236691,Pontefract Hospital staff shortages lead to closures,A birth centre and beds in a stroke unit are to be shut due to staff shortages at Pontefract hospital.,"The Mid Yorkshire Hospitals Trust said it would close the hospital's Friarwood Birth Centre ""on the grounds of safety"" until next October. It is also closing 12 of the 42 beds at the hospital's stroke and rehabilitation unit. MP Yvette Cooper called the midwife unit closure ""an absolute disgrace"". Martin Barkley, the trust's chief executive, said the hospital was struggling to recruit in a ""national shortage of midwives"". ""Nor is it fair to our staff to continue to stretch our midwifery resource so thinly"", he added. The trust would still offer midwifery-led facilities at Pinderfields Hospital in Wakefield and Dewsbury Hospital, it said. It would continue to run antenatal and postnatal clinics at Pontefract and the closure would be reviewed next autumn. 'Absolutely criminal' Ms Cooper"
business-28409604,Netflix profits double to $71m as subscriptions rise,"Online video service Netflix reported profits of $71m (£42m) in the second quarter, more than double compared with the same period a year ago.","The company said revenue from its streaming content service rose nearly 50% to $1.2bn, compared to $837m a year earlier. Netflix said it added 1.69 million users during the period from March to June. The streaming video firm now has 50 million users in over 40 countries. Netflix has sought to upend the television industry by commissioning original content for its streaming-video platform and taking on established brands like HBO. Viewers have reacted positively to shows like House of Cards and Orange is the New Black. Last year, the company's original programming was nominated for 14 Emmy TV awards, winning three, and this year its programming garnered a record 31 nominations. However, the company has recently suffered some setbacks "
uk-england-tees-48474652,Whorlton Hall abuse: Care watchdog launches investigations,The health watchdog is launching a review into how it handled a 2015 report raising concerns about Whorlton Hall hospital.,"Former Care Quality Commission (CQC) inspector Barry Stanley-Wilkinson said he wrote the report four years before BBC Panorama revealed the alleged abuse of patients. The CQC said there would also be a review of its regulation of the County Durham hospital between 2015 and 2019. Ten workers have been arrested. BBC Panorama's undercover filming appeared to show patients with learning difficulties being mocked, intimidated and restrained. The site had at least 100 visits by official agencies in the year before the abuse was discovered. The CQC said it has commissioned David Noble QSO to undertake an independent review into how it dealt with issues raised by Mr Stanley-Wilkinson. It has previously said his draft report raised no concerns about abusive practices. Opportunities 'missed' A second, wider, CQC investigation ""will include recom"
uk-politics-20217901,Nadine Dorries suspended as Tory MP in I'm a Celebrity row,Nadine Dorries has been suspended by the Conservative Party over her decision to appear on ITV1's I'm a Celebrity... Get Me Out of Here.,"The Mid-Bedfordshire MP has had the whip withdrawn, a party source said. Ms Dorries will be the first sitting MP to appear on the show, which could see her being away from her job in the Commons for up to a month. The chief whip will meet her when she returns from Australia, when she will be expected to explain herself. The Conservative Party is concerned about Ms Dorries' inability to do parliamentary and constituency business while she is taking part in the programme. Ms Dorries said she wanted to use her appearance on the reality show to raise awareness of issues she is interested in, such as reducing the time limit on abortions from 24 weeks to 20 weeks. 'Heated debates' ""I'm doing the show because 16 million people watch it. Rather than MPs talking to other MPs about issues in Parliament, I think MPs should be going to where people go,"" she told the Daily Mail. ""I'm not going in there to upset people, but I have opinions. There are certain causes that I'm interested in, one of which is '20 Weeks'. ""I will be talking about this issue around the campfire. I hope there will be some lively, heated debates."" But she has come in for criticism over her decision to enter the celebrity jungle, with Home Secretary Theresa May saying: ""Frankly, I think an MP's job is in their constituency and in the House of Commons."" Conservative MP Sarah Wollaston said Ms Dorries should resign, telling the BBC: ""I was horrified, frankly. I think it just makes her look ridiculous and it brings politics into disrepute."" Paul Duckett, chairman of the Mid-Bedforshire Conservative association, said members may consider sacking Ms Dorries over her appearance on the show, adding that he had only learned about Ms Dorries appearance when media arrived in the constituency on Tuesday morning. Mr Duckett said Ms Dorries was a hard-working MP but the appearance might ""detract from the gravitas"""
uk-scotland-glasgow-west-20945002,Families hope exhumation will answer Moira Anderson mystery,Three families are hoping the exhumation of a burial plot in North Lanarkshire can lay to rest a 55-year-old mystery over a missing schoolgirl.,"Moira Anderson's relatives believe the 11-year-old was murdered and her body hidden at Old Monkland Cemetery. The family of Sinclair Upton, who was buried there in 1957, have consented to their plot being excavated. For relatives of Alexander Gartshore, the search may confirm whether the child rapist committed another heinous crime. Moira's tortured family have not known what happened to her since she left her family home in Coatbridge on 23 February 1957. The 11-year-old, who was five weeks short of her 12th birthday, was running an errand for her family to a nearby Co-op store when she vanished during a blizzard. She was last seen on board a bus driven by Gartshore, who was jailed later that year for raping a 17-year-old babysitter. Despite decades of appeals, the schoolgirl was never traced. The case remained cold until 1999, when child abuser James Gallogley named his former friend Gartshore as the murderer. Gallogley was said to have made the confession to another inmate while he was dying in Peterhead Prison. Father accused After Gartshore's death in 2006, his daughter Sandra Brown, a former friend of Moira, published a book in wh"
uk-scotland-19416059,Man injured in Dalbeattie Forest mountain bike crash,A cyclist from Wales has been airlifted to hospital after suffering serious injuries in a mountain bike crash in Scotland.,"The 40-year-old man was in a group of three riders in the Dalbeattie Forest, near Dumfries, when he came off his bike near the end of a trail. He was airlifted to Dumfries and Galloway Royal Infirmary with head, back and possible spinal injuries. It is not known at present where in Wales the man is from. The three men were riding the Dalbeattie Forest mountain bike trail, one of the 7stanes centres in south Scotland. The injured man's two friends managed to call the emergenc"
uk-44307037,"What is contempt of court, and why is Tommy Robinson guilty of it?","Former English Defence League leader Tommy Robinson has been sentenced to nine months in prison after being found guilty of ""contempt of court"". What does that mean?","By Clive ColemanLegal correspondent, BBC News What is contempt of court? Contempt of court laws exist to ensure people get fair trials. The idea is that juries must not be influenced by anything but the evidence they hear in court. The rules apply to everyone from journalists to people posting comments on social media, and even jurors. If someone interferes with a trial, the defendants can walk free and a new trial might have to be held. The maximum sentence for contempt of court is two years in prison, but it can also be punished with an unlimited fine. The law is set out in the 1981 Contempt of Court Act. Contempt includes publishing anything that creates a substantial risk of seriously prejudicing ""active"" criminal proceedings. Proceedings become ""active"" when a suspect is arrested. Someone could also be in contempt by actions including taking photographs or film, recording what is said in court or talking to a jury member about a case. Why was Tommy Robinson found guilty of contempt? Tommy Robinson, also known as Stephen Yaxley-Lennon, committed contempt of court by broadcasting footage of defendants accused of sexual exploitation. The hour-long broadcast, outside Leeds Crown Court in May 2018, was seen by thousands of people. Lawyers for the Attorney General said reporting restrictions had been put in place. These postponed the publication of any details of the case until the end of a series of linked trials, involving 29 defendants. This was to stop the juries in those cases being influenced. They also said the manner in which Robinson filmed the defendants at court was a problem. The aggressive confrontation could have influenced those on bail not to co-operate with the trial. Judge Dame Victoria Sharp said when explaining the decision, that Mr Robinson encouraged ""vigilante action"" in his Facebook Live. She also said that the video could have ""seriously impeded"" justice over a sexual grooming gang's trial. Robinson was originally jailed for 13 months for the offence in May 2018. But the Court of Appeal said his case hadn't been handled fairly. Then, the Attorney General Geoffrey Cox - the government's top legal adviser - announced that new proceedings could be brought against him. What other famous cases have there been? In 2011, the Sun and the Daily Mail were found guilty of contempt for pictures they published during a murder trial. They had shown the defendant holding a gun, which risked prejudicing the jury. The following year, the Dail"
uk-england-coventry-warwickshire-51592312,Officer 'could not avoid' Bedworth mobility scooter crash,"A police officer answering an emergency call ""could not have avoided"" a fatal collision with a mobility scooter, a watchdog found.","Jessie Whitehead was struck by a marked Warwickshire Police car in Bedworth on 23 January 2019. The Independent Office for Police Investigation (IOPC) found the vehicle was travelling at an ""appropriate speed"" for the call. An inquest jury returned a conclusion of misadventure into the death. A narrative, given alongside the verdict following the five-day hearing at Warwickshire Justice Centre, said Ms Whitehead, 74, who had been crossing Coventry Road, ""entered the road carriageway of her own volition, solely in control of her scooter"". Died in hospital ""Several witnesses gave evidence and confirmed that they heard sirens and saw flashing lights from the police car in question,"" it said. Police officers gave first aid at the scene prior to the arrival of paramedics but Ms Whitehead died in hospital, the "
uk-26492684,TV licence fee non-payment 'could be decriminalised',"Not paying the TV licence fee could become a civil offence, rather than a criminal one, under plans being considered by ministers.","Culture Secretary Maria Miller said ""decriminalisation of the licence fee should be on the table"" during the BBC's charter review before 2017. The BBC said changing the law could lead to more people failing to pay. In 2012 about 155,000 were convicted and fined for not paying the £145.50 fee. In total 180,000 people were prosecuted for not paying their licence - which is needed to watch or record live broadcasts on any device - accounting for more than one in 10 criminal prosecutions that year. In October 2013 Huffington Post reported that in response to a Freedom of Information Request the Ministry of Justice had revealed that 107 people were jailed between January 2011 and March 2013 for failing to pay fines related to not having a TV licence. Justice Secretary Chris Grayling has now told the Daily Telegraph ""serious work"" would be done on the proposal to make non-payment a civil offence and that it could ease the pressure on criminal courts. He said: ""The culture secretary and I both agree that this is a really interesting idea - particularly given the pressure on our courts system. ""Our departments will be doing some serious work on the proposal."" Ms Miller said: ""This is an interesting idea but timing is crucial and decriminalisation of the licence fee should be on the table during charter review, not separate to the process.'' The BBC's curre"
world-asia-47921535,Pakistan Hazara minority protests after bombing in Quetta,"Dozens of men, women and children from Pakistan's minority Hazara community have held a protest in the city of Quetta demanding better security.","The sit-in started hours after 24 people were killed and dozens injured in a bomb blast at a vegetable market in the south-western city. Many victims were from the Hazara community, who are mainly Shia Muslims. The community has been frequently targeted by extremists from Pakistan's Sunni Muslim majority. Both the Pakistani Taliban and the Sunni militant group Islamic State (IS) said they had carried out the attack. Quetta, a city in Baluchistan province that is home to more than half a million Shia Hazara, has witnessed the majority of IS attacks in Pakistan. A man disguised as a labourer detonated a bomb inside the Hazar Ganji, a fruit and vegetable market on the outskirts of Quetta, city police chief Abdul Razzaq Cheema wa"
uk-england-suffolk-30376995,"Ed Sheeran's EACH clothes auction raises £7,500","Clothes owned by singer Ed Sheeran have been sold for £7,500 to raise money for a children's hospice.","Sheeran, who is an ambassador for East Anglia's Children's Hospices (EACH), donated 21 items for the £10m appeal to build a new hospice in Norfolk. The highest-valued item was a camouflage hoodie which fetched £990. Earlier this year, other items of Sheeran's clothing raised thousands of pounds for several charities in Suffolk. Sheeran, from Framlingham, Suffolk, has just returned to the top of the UK singles chart with Thinking Out Loud, while his latest album X has sold over a million copies in the UK. EACH began the Nook Appeal earlier this year to build a new centre at Framingham Earl to replace the one at Quidenham in Norfolk. 'Extremely grateful'"
uk-northern-ireland-34148433,Migrants arriving in Northern Ireland 'would face tough situation',People who work to support refugees and asylum seekers in Northern Ireland have said they fear if large numbers of displaced people come to NI they will face a difficult situation.,"Pressure has grown on the UK to take more of the people fleeing from Syria. It follows scenes of bodies of Greece-bound migrants, including a three-year-old boy, washed up on a Turkish beach.. Deputy First Minister Martin McGuinness said Northern Ireland ""could take a couple of thousand refugees"" at first. Justin Kouame works for the Northern Ireland Community of Refugees and Asylum Seekers (NICRAS), which currently has about 500 members. ""They come here every day, it's like a sanctuary for them. They will get advice and support,"" he said. ""This humanitarian crisis brings back memories. ""And you know if people come here it will put a lot of pressure on small organisations like NICRAS. We cannot prepare for it, we just have to wait and see what's going to happen next."" He said a lot would depend on the goodwill and generosity of local people. ""People taking boats, some of them don't even know how to swim, but they're risking their lives like we saw yesterday on TV, losing a member of your family or your child,"" he said. ""This is a drastic situation for someone to put themselves into."" Jeffrey Donaldson, DUP, said: """"We have a history in Northern Ireland... one thinks of the Vietnamese boat people or the people from Hong Kong who came and settled. When it comes to refugees, people fleeing religious persecution, we need to make a distinction between that and what are called economic migrants. ""We are talking about people who have been driven from their own country because of religious hatred. We have a tradition of opening our country to such people and we should do it."" Belfast Lord Mayor Arder Carson, Sinn Féin, has called on everyone in the city to show support for people caught up in the refugee"
world-europe-55631188,Diary Sow: Talented Senegal student disappears in France,An investigation has been opened in France after the disappearance of a talented Senegalese student who was studying at a prestigious Paris school.,"Diary Sow did not return to school after the Christmas holidays, causing concern in Senegal and France. Described as ""the best student in Senegal"", Ms Sow won several national academic prizes and published her first novel last year. Aged 20, she has not been seen since 4 January. The Senegalese diaspora is mobilising social media to find her. Several French celebrities, including actor Omar Sy, are sharing the appeal on Instagram and Twitter. He retweeted this report: Ms Sow is a second-year pre-university student at the prestigious Parisian high school Lycée Louis-Le-Grand, having recei"
world-42873633,Reality Check: Where are the world's nuclear weapons?,"The Pentagon has outlined how it wants to revamp the US nuclear arsenal, and develop new low-yield bombs, largely in response to the threat from Russia.","By Reality Check teamBBC News Reality Check looks into where the world's nuclear weapons are located and who owns them. While the global stockpile of nuclear weapons has shrunk significantly since the Cold War, there are hundreds of warheads that could be launched at short notice, and experts say every nuclear-armed nation is modernising its arsenal or has plans to do so. Countries keep most details of their nuclear weapons secret, but it is known that nine countries own the estimated more than 9,000 nuclear weapons that are in military service. These are either deployed - mounted on land or sea missiles and kept at air bases - or in storage. About 1800 are on high alert and could be fired with little warning. The US and Russia own the vast majority of the world's nuclear weapons. Including retired warheads waiting to be dismantled, the total is said to be almost 15,000, according to the Stockholm International Peace Research Institute (Sipri). This is a marked decline since the 1980s when the figure peaked at around 70,000. Why only these countries? Since 1970, 190 countries including the US, Russia, UK, France and China have joined the Non-Proliferation Treaty (NPT). India, Israel and Pakistan never signed the agreement and North Korea left in 2003. The NPT recognises five states having nuclear weapons - US, Russia, France, UK and China - all of which had tested nuclear weapons before the agreement came into effect. Under the agreement, these countries should not maintain an arsenal forever. The treaty prohibits non-recognised states from developing nuclear weapons. South Africa, and former Soviet Union countries Belarus, Kazakhstan and Ukraine have all given up theirs. Are countries making progress on disarmament? The US, UK and Russia have all been reducing the size of their warhead inventories, Israel's and France's are said to be relatively unchanged and China, Pakistan, India and North Korea are believed to producing more, according to the Federation of American Scientists. "
health-46865204,"A bit of meat, a lot of veg - the flexitarian diet to feed 10bn","A diet has been developed that promises to save lives, feed 10 billion people and all without causing catastrophic damage to the planet.","By James GallagherHealth and science correspondent, BBC News Scientists have been trying to figure out how we are going to feed billions more people in the decades to come. Their answer - ""the planetary health diet"" - does not completely banish meat and dairy. But it is recommending we get most of our protein from nuts and legumes (such as beans and lentils) instead. Their diet needs an enormous shift in what we pile on to our plates and for us to turn to foods that we barely eat. What changes am I going to have to make? If you eat meat every day then this is the first biggie. For red meat you're looking at a burger a week or a large steak a month and that's your lot. You can still have a couple of portions of fish and the same of chicken a week, but plants are where the rest of your protein will need to come from. The researchers are recommending nuts and a good helping of legumes every day instead. There's also a major push on all fruit and veg, which should make up half of every plate of food we eat. Although there's a cull on ""starchy vegetables"" such as the humble potato or cassava which is widely eaten in Africa. So what is the diet in detail? If you served it all up this is what you would be allowed each day: The diet has room for 31g of sugar and about 50g worth of oils like olive oil. How do your food choices impact on the environment? Don't cry because you can't play with our interactive. Update your browser to have a go! How do your food choices impact on the environment? Your results are below Will it taste awful? Prof Walter Willet, one of the researchers who is based at Harvard, said no and that after a childhood on a farm eating three portions of red meat a day he was now pretty much in line with the planetary health diet. ""There's tremendous variety there,"" he said. ""You can take those foods and put them together in thousands of different ways. We're not talking about a deprivation diet here, it is healthy eating that is flexible and enjoyable."" Is this for real, or just a fantasy? This plan requires changes to diets in pretty much every corner of the world. Europe and North America need to cut back massively on red meat, East Asia needs to cut back on fish, Africa on starchy vegetables. ""Humanity has never attempted to change the food system at this scale and this speed,"" said Line Gordon, director of the Stockholm Resilience Centre, at Stockholm University. ""Whether it's a fantasy or not, a fantasy doesn't have to be bad... it's time to dream of a good world,"" she says. Taxes on red meat are one of "
uk-northern-ireland-41401080,Belfast-built Tucano touches down for RAF squadron tour,There was a warm welcome home for a pair of Tucano Mark I planes as they roared in over Aldergrove airbase in County Antrim.,"By Mervyn JessBBC News NI The Belfast-built aircraft made the journey to mark the centenary of the Royal Air Force's (RAF) 72 Squadron. Their visit also coincides with the 30th anniversary of the basic trainer's first roll-out at the Shorts factory. The stop is the last one on a centenary tour of airbases that have been home to 72 Squadron over the decades. Flight Lieutenant Chris Nash, who flew one of the Tucanos into Belfast, explained why it is painted in the Battle of Britain colours of the Spitfire, with Enniskillen written on the fuselage. ""It's to do with the way the Spitfires were financed for 72 Squadron during the Second World War,"" he said. ""A war fund was set up at that time and local communities raised money to help build a Spitfire, and that's why they got their name down the side of the aircraft."" The experienced jet pilot explained that he felt a sense of intimidation as a young pilot flying the Tucano, the RAF's basic training plane, for the first time. ""There's more power,"" he said. ""You sit in the front as a student with the staff officer behind you, whereas in previous aircraft it's side by side. ""You're wearing an oxygen mask, you're on an ejection seat and it all starts to feel far more military. ""It's quite challenging to fly but very rewarding once you get used to it and it will continue to be the RAF's basic trainer until 2019."" When the Tucano was first rolled out at Shorts in east Belfast to great fanfare in 1987, the future of thousands of jobs depended on it. But the launch day was not without controversy. Several hundred Shorts workers blocked a road outside the factory in protest"
uk-politics-39499331,PM hints at help for diesel car owners over 'toxin tax',"Diesel car owners could get some help from the government if cities adopt new charges to tackle pollution, Theresa May has suggested.","An ultra low emission zone will come into force in London in April 2019, with a £24 a day fee for some drivers. A so-called ""toxin tax"" of up to £20 a day is also expected to be rolled out to several other UK cities. The government was forced to act by a High Court judge after losing a legal battle with lawyers ClientEarth. It came after the UK got a ""final warning"" on air quality from the European Commission. One road in Brixton, South London, hit its permitted annual pollution level in five days. Owners of diesel cars - who were encouraged by previous governments to buy them as they were thought to be more economical and less harmful in terms of carbon dioxide emissions - have expressed anger and confusion at the move. Former Labour Chancellor Gordon Brown introduced a lower vehicle tax for diesel cars in 2001 - but there has been increasing concern that they emit dangerous levels of nitrogen dioxide, which is thought to cause thousands of premature deaths in the UK. London Mayor Sadiq Khan announced on Tuesday that from April 2019 there would be a £12.50 charge - on top of the existing congestion charge"
business-46896560,Gillette maker's boss warns on Brexit price rises,"The boss of Procter and Gamble, maker of Fairy liquid and Gillette razors, says its products could cost more if the UK leaves the EU with no deal.","Tariffs the company may have to pay would be added to grocery bills, David S. Taylor told the BBC. ""If it's a hard exit it can drive cost in the system,"" he said. Procter and Gamble and many other companies want ""an amicable solution between the UK and the EU,"" he said. He joins a chorus of business voices trying to put pressure on MPs to come to an agreement, including the British Chambers of Commerce, the Federation of Small Businesses, the Institute of Directors and the Confederation of British Industry. ""What happens is if there's additional money through tariffs or other costs that have been incurred somehow, we'll have to cover those. So we"
business-13938527,Carpetright profits slump 70% in 'challenging' trading,"Carpetright has seen its annual profits slump by 70% in the face of ""very challenging trading conditions"".","Pre-tax profit for the year to 30 April was £6.6m, down from £22.3m a year earlier, with trading hit by reduced consumer spending and the continuing weakness in the housing market. Annual revenues at the carpet and floor covering retailer were 6% lower at £486.8m. Carpetright said it was reviewing the number of its stores. Its shares fell 5% in early trading. The company had already issued two profit warnings earlier this year. Sales pressure Carpetright chairman and chief executive Lord Harris said: ""The group faced very challenging trading conditions in the year under review, with fragile consumer confidence producing a weak floor coverings market, leading to a reduction in sales volumes and profitability. ""Against this backdrop we have taken a number of mana"
uk-politics-38628428,Brexit: UK 'could change economic model' if single market access denied,"The UK may be forced to change its ""economic model"" if it is locked out of the single market after Brexit, Chancellor Philip Hammond has said.","Mr Hammond said the government would not ""lie down"" and would ""do whatever we have to do"" to remain competitive. He had been asked by a German newspaper if the UK could become a ""tax haven"" by further lowering corporation tax. Labour's Jeremy Corbyn said his comments sounded like ""a recipe for some kind of trade war with Europe"". Having so far refused to offer a ""running commentary"" on her plans, Prime Minister Theresa May is expected to spell out the most detail so far of her Brexit strategy in a speech on Tuesday. Reports have suggested she will signal pulling out of the EU single market and customs union, although Downing Street described this as ""speculation"". In an interview with the German newspaper Welt am Sonntag newspaper, Mr Hammond said he was ""optimistic"" a reciprocal deal on market access could be struck, and that he hoped the UK would ""remain in the mainstream of European economic and social thinking"". ""But if we are forced to be something different, then we will have to become something different,"" he said. ""If we have no access to the European market, if we are closed off, if Britain were to leave the European Union without an agreement on market access, then we could suffer from economic damage at least in the short-term. ""In this case, we could be forced to change our economic model and we will have to change our model to regain competitiveness. And you can be sure we will do whatever we have to do. ""The British people are not going to lie down and say, too bad, we've been wounded. We will change our model, and we will come back, and we will be competitively engaged."" 'Extremely risky' Asked about Mr Hammond's comments during an interview on The Andrew Marr Show Mr Corbyn said ""He appears to be making a sort of threat to EU community saying 'well, if you don't give us exactly what we want, we are going to become this sort of strange entity on shore of Europe where there'll be very low levels of corporate taxation, and designed to undermine the effectiveness or otherwise of industry across Europe.' ""It seems to me a recipe for some kind of trade war with Europe in the future. That really isn't a very sensible way forward."" Mr Corbyn also said Mrs May ""appears to be heading us in the direction of a sort of bargain basement economy"", adding: ""It seems to me an extremely risky strategy."" More like Singapore? by BBC business correspondent Joe Lynam Ac"
uk-politics-17936005,MPs' pay: Public asked for views in Ipsa consultation,The body in charge of setting MPs' salaries and pensions has launched a public consultation on whether MPs are giving taxpayers value for money.,"The Independent Parliamentary Standards Authority (Ipsa) chair, Sir Ian Kennedy, said he would not be guided by ""political insiders"" in Westminster. This will be the first time pay and pensions are decided independently of Parliament or government. ""This is a huge change from the past,"" Sir Ian said. On the Ipsa website, he asks: ""How much should MPs be paid? ""I'm sure you have a view. We want to hear it."" Ipsa had dealt with the ""mess created by the expenses scandal"", Sir Ian said, with MPs' claims now documented online and rules adhered to. Deciding on MPs' pay and pensions was Ipsa's ""next big challenge"". Democratic heritage The body is hoping to reach a consensus on the experience an"
uk-scotland-47855150,New medicines approved for Scottish NHS,"New medicines for treating migraines, psoriasis and liver cancer have been approved for use by NHS Scotland.","The three drugs have been licensed by the Scottish Medicines Consortium for use in the Scottish health service. They include Erenumab, for chronic migraines, Lenvatinib, for liver cancer patients, and Certolizumab, for moderate to severe psoriasis. SMC chairman Dr Alan MacDonald said the committee hoped the moves would be welcomed by patients. Patients suffering from chronic migraines who have seen at least three other preventative medicines fail will now be able to take Erenumab, also known as Amiovig,"
world-europe-12249452,German reality TV star Cora dies after sixth breast op,"German tabloids have been mourning reality TV star Carolin ""Sexy Cora"" Berger, who died in a coma after her sixth breast operation, aged 23.","Ms Berger, a sex film celebrity, had joined the German version of Big Brother last year, where she behaved more and more outrageously. She embarked on a series of breast enlargements in a bid to keep her publicity going. Hamburg prosecutors are investigating her doctors for negligence. Ms Berger was put in an artificial coma on 11 January because of serious complications after her sixth operation, which took place at a clinic in the north German city. It is believed she suffered two cardiac arrests after the procedure to enlarge her breasts from a 70F to a 70G (UK: 34F to 34G). She had wanted to increase the size of her silicone breast enhancements from 500g (18oz) to 800g (28oz) each, Bild newspaper reported. 'Senseless "
uk-england-devon-18867654,KEVICC uniform protest detentions: Parents slam 'spiteful' crackdown,Parents at a school in Devon have expressed shock that their children are being punished for protesting against the reintroduction of a school uniform.,"King Edward VI Community College, in Totnes, abolished its uniform in 2003 but said it would return in September. Some students have been disciplined with ""internal exclusion"" for staging protests against the decision. Parent Mik Wells said the punishment was ""unfair and spiteful"". The school said the protests were ""truancy"". Principal Kate Mason announced the school would reintroduce a uniform in September following a report which suggested the school was perceived as ""scruffy"". She said the school hosted a consultation and the ""responses clearly favoured"" a uniform. 'Culture of fear' Pupils opposed to the changes staged protests - including waving banners and walking out of lessons - on 2, 3 and 4 July. But Mr Wells, whose 14-year-old daughter has been put into internal isolation for two days, said he was was ""shocked"" by the punishment. Chris Mockridge, whose daughter also goes to the school, said: ""This isn't all about uniform, there's people who really want the uniform who are really angry also. ""The communication within"
10550867,Glee challenges 30 Rock Emmy run,Hit musical comedy Glee is in pole position to end 30 Rock's three-year run as best comedy in the nominations for the US TV Emmy Awards.,"Glee, which has 19 nominations in total, and 30 Rock go up against Curb Your Enthusiasm, Modern Family, Nurse Jackie and The Office. HBO's World War II mini-series The Pacific, co-produced by Steven Spielberg, leads the way with 24 nods. The 62nd Emmy Awards will take place on 29 August in Los Angeles. Glee, which is broadcast on E4 and Channel 4 in the UK, also received best comedy actor nominations for Matthew Morrison, who plays teacher Will Schuester, and Lea Michele - Rachel Berry in the series. Glee's Morrison goes up against actors including previous winner Steve Carell of The Office - with his fifth nomination in a row - and Curb Your Enthusiasm' s Larry David. In the best comedy category, Glee and 30 Rock face competition from new show Modern Family, which is made in the style of a mock documentary focusing on the lives of one extended family. Meanwhile, former ER star Julianna Margulies is nominated for best actress in a drama for her role as the wife of a disgraced public official in The Good Wife. The Pacific, narrated by Tom Hanks - who is also an executive producer - is nominated in categories including best mini-series. The show, which tells the story of three Marines fighting America's battle with the Japanese in the Pacific, goes up against the BBC's Return To Cranford, starring Dame Judi Dench. Dame Judi is nominated for best actress in a mini-ser"
uk-northern-ireland-17468152,Current A&E system 'intolerable',"The person leading an action group looking at reducing waiting times at emergency departments across Northern Ireland has said the current system is ""intolerable"".","By Marie-Louise ConnollyBBC Northern Ireland health correspondent Mary Hinds, director of nursing at the Public Health Agency, spent six weeks observing how the A&E service is run at the Antrim Area Hospital. Patients, staff and management were interviewed. Ms Hinds will submit her report to the health minister shortly. Speaking to the BBC, she said there needed to be a better management of patients. When asked if some patients are being managed in an environment which is not safe, she said: ""There should be the appropriate number of nurses to look after the patients. ""When admitted to hospital and you are delayed in the system, someone should be appointed to care for you. ""There should be someone responsible for you, for monitoring you, and caring for you."" Ms Hinds refused to comment on the care of the elderly man who died on a hospital trolley at the Royal Victoria Hospital after waiting almost 24 hours for a bed. It was revealed last week that the man had died unnoticed in the accident and emergency department on Tuesday 6 March. However, Ms Hinds clearly laid out what should be in place when a pers"
technology-41928147,Code bug freezes $150m of Ethereum crypto-cash,More than $150m (£115m) of a crypto-currency called Ethereum may have been permanently frozen after a code bug was accidentally triggered.,"The bug was in code written by Parity Technologies to create digital wallets holding virtual coins - called Ether. It let someone hunting for bugs become the joint owner of hundreds of wallets. However, when the unidentified person tried to reverse their mistake they stopped the original owners of the wallets getting access too. Find and fix In a statement, Parity Technologies said all wallets created after 20 July this year were affected by the mistake. It provided a link to a separate page on which Ether holders could check to see if their wallet was among this vulnerable batch. Parity expressed regret over the ""great deal of stress and confusion"" the incident had caused. It added: ""We continue to investigate the situation and are exploring all possible implications and solutions."" It is not yet clear whether Parity will be able"
uk-scotland-highlands-islands-26436060,Hushabye mountain: Ski resort may offer sleepovers,A snowsports centre has started looking at the potential of offering overnight accommodation to its visitors.,"Nevis Range and the University of the Highlands and Islands' Centre for Recreation and Tourism have launched a survey to gauge interest in the plan. People have been asked if they would stay in dormitories, chalets or luxury-style accommodation. The survey also asks how much visitors would be willing to pay and how long they would stay. Nevis Range h"
business-24194726,Greece resumes talks with creditors as strikes planned,The so-called troika of lenders has returned to Athens for its latest audit of the Greek economy.,"The visit will determine whether twice bailed-out Greece will get its latest instalment of cash. Representatives from the European Commission, the International Monetary Fund and the European Central Bank will take stock of how effective tough austerity measures have been. Fresh strikes are planned by public sector workers in response. 'Struggle' Sunday's talks will decide on the continued conditions for Greece's financial aid, and a 1bn euro (£844m) instalment which Greece expected to get in October. The EU is calling for the liquidation of Greece's defence industry, a further reduction in civil servant posts, and the health of the key privatisation programme. The main public sector union Adedy said that it would "
